OSKMcMycOpen,BSGMcMycOpen,GETMcMycOpen,GETME_EScMycOpen,GETME_TScMycOpen,OSKMcMycClose,BSGMcMycClose,GETMcMycClose,GETME_EScMycClose,GETME_TScMycClose
Rbpj,,Shroom2,Slc4a8,Secisbp2l,,,,,
Rbpms2,,Shroom4,Slc6a15,Sel1l,,,,,
Rc3h2,,Siglecg,Slc6a6,Selk,,,,,
Rcan1,,Sik1,Slc7a11,Selm,,,,,
Rcc2,,Sim2,Slc7a2,Sema3a,,,,,
Rcl1,,Sin3a,Slc7a5,Sema3c,,,,,
Rcn1,,Sipa1l1,Slc7a6,Sema3d,,,,,
Rcn3,,Sipa1l2,Slc7a6os,Sema3e,,,,,
Rcor2,,Sirt5,Slc9a3r2,Sema4a,,,,,
Rcor3,,Siva1,Slco3a1,Sema4b,,,,,
Rdm1,,Six1,Slco4a1,Sema4c,,,,,
Reep1,,Six5,Slco5a1,Sema4g,,,,,
Reep3,,Ska1,Slit2,Sema5a,,,,,
Reep6,,Ska3,Slit3,Sema5b,,,,,
Rela,,Skap2,Slitrk5,Sema6d,,,,,
Relb,,Ski,Slx1b,Sep-15,,,,,
Relt,,Skil,Slx4,Sephs1,,,,,
Rer1,,Skiv2l2,Smad2,Sephs2,,,,,
Rere,,Sla,Smad3,Sepp1,,,,,
Rerg,,Slc10a3,Smad5,Sep-11,,,,,
Rest,,Slc10a4,Smad7,Sep-05,,,,,
Retsat,,Slc10a7,Smap2,Sep-06,,,,,
Rev1,,Slc11a2,Smarcd2,Sep-08,,,,,
Rfc1,,Slc12a3,Smarcd3,Sepw1,,,,,
Rfc2,,Slc12a4,Smc4,Serbp1,,,,,
Rfc3,,Slc12a6,Smchd1,Serinc2,,,,,
Rfc4,,Slc15a4,Smco4,Serpina3g,,,,,
Rfc5,,Slc16a1,Smcr8,Serpina3n,,,,,
Rffl,,Slc16a10,Smg1,Serpinb1a,,,,,
Rfng,,Slc16a12,Smg6,Serpinb1c,,,,,
Rftn1,,Slc16a6,Smim11,Serpinb2,,,,,
Rfwd3,,Slc16a7,Smim13,Serpinb8,,,,,
Rfx2,,Slc19a1,Smim14,Serpinh1,,,,,
Rfx3,,Slc19a3,Smim15,Sertad2,,,,,
Rfx7,,Slc1a2,Smim19,Sertad4,,,,,
Rfxank,,Slc1a5,Smim3,Sestd1,,,,,
Rgag4,,Slc22a15,Smim7,Set,,,,,
Rgcc,,Slc22a17,Smo,Setbp1,,,,,
Rgl1,,Slc22a23,Smox,Setd1b,,,,,
Rgmb,,Slc22a4,Smpd3,Setd2,,,,,
Rgs1,,Slc24a3,Smpdl3a,Setd6,,,,,
Rgs10,,Slc25a10,Smpdl3b,Setd7,,,,,
Rgs11,,Slc25a11,Sms,Setd8,,,,,
Rgs16,,Slc25a12,Smtn,Sf3b5,,,,,
Rgs17,,Slc25a13,Smtnl2,Sfmbt2,,,,,
Rgs19,,Slc25a15,Smurf1,Sfr1,,,,,
Rgs2,,Slc25a19,Smurf2,Sfrp1,,,,,
Rgs4,,Slc25a24,Smyd3,Sfxn1,,,,,
Rgs7,,Slc25a25,Snai1,Sfxn2,,,,,
Rgs7bp,,Slc25a26,Snai2,Sfxn3,,,,,
Rhbdd1,,Slc25a3,Snai3,Sgcb,,,,,
Rhbdf1,,Slc25a33,Snap23,Sgcd,,,,,
Rhbdf2,,Slc25a39,Snap29,Sgk2,,,,,
Rhbdl1,,Slc25a42,Snapin,Sgk3,,,,,
Rhbg,,Slc25a43,Snca,Sgms1,,,,,
Rhcg,,Slc25a48,Sned1,Sgms2,,,,,
Rhno1,,Slc25a5,Snn,Sgol1,,,,,
Rhoa,,Slc25a51,Snrk,Sgpl1,,,,,
Rhob,,Slc26a2,Snrnp25,Sgpp2,,,,,
Rhobtb3,,Slc26a7,Snrpa,Sgsh,,,,,
Rhoc,,Slc27a1,Snrpa1,Sgsm1,,,,,
Rhod,,Slc27a3,Snrpd2,Sgsm2,,,,,
Rhog,,Slc27a4,Snrpd3,Sh2b2,,,,,
Rhoq,,Slc27a6,Snrpe,Sh2b3,,,,,
Rhou,,Slc28a3,Snrpf,Sh2d4a,,,,,
Rhov,,Slc29a1,Snrpg,Sh2d5,,,,,
Rhpn2,,Slc29a2,Snta1,Sh3bp1,,,,,
Ric8,,Slc29a4,Sntb1,Sh3bp2,,,,,
Ric8b,,Slc2a13,Sntb2,Sh3bp4,,,,,
Rictor,,Slc2a3,Snx1,Sh3d19,,,,,
Rif1,,Slc2a5,Snx11,Sh3gl1,,,,,
Rilp,,Slc30a7,Snx12,Sh3gl2,,,,,
Rimbp3,,Slc31a1,Snx13,Sh3glb1,,,,,
Rims1,,Slc31a2,Snx15,Sh3pxd2a,,,,,
Rims2,,Slc35a5,Snx17,Sh3pxd2b,,,,,
Rin1,,Slc35b3,Snx18,Sh3rf1,,,,,
Rin2,,Slc35b4,Snx2,Sh3rf2,,,,,
Rin3,,Slc35e1,Snx20,Shank3,,,,,
Rinl,,Slc35e3,Snx24,Shf,,,,,
Riok3,,Slc35e4,Snx27,Shisa3,,,,,
Ripk1,,Slc35f1,Snx3,Shkbp1,,,,,
Ripk2,,Slc35f2,Snx30,Shmt1,,,,,
Ripk3,,Slc35f5,Snx32,Shmt2,,,,,
Rit1,,Slc35f6,Snx33,Shox2,,,,,
Rmdn2,,Slc35g1,Snx4,Shpk,,,,,
Rmi2,,Slc35g2,Snx8,Shq1,,,,,
Rmnd5a,,Slc36a1,Snx9,Siah2,,,,,
Rmnd5b,,Slc36a4,Soat1,Sidt2,,,,,
Rnaseh2b,,Slc37a1,Socs2,Siglecg,,,,,
Rnaseh2c,,Slc37a4,Socs5,Sik1,,,,,
Rnd1,,Slc38a2,Socs6,Sipa1l1,,,,,
Rnd2,,Slc38a3,Sod2,Sipa1l2,,,,,
Rnd3,,Slc38a4,Sod3,Sipa1l3,,,,,
Rnf103,,Slc38a6,Soga1,Sirt5,,,,,
Rnf11,,Slc38a7,Sorbs1,Sirt6,,,,,
Rnf111,,Slc39a13,Sorbs2,Siva1,,,,,
Rnf125,,Slc39a3,Sorcs1,Six1,,,,,
Rnf128,,Slc39a6,Sord,Skap2,,,,,
Rnf130,,Slc39a8,Sorl1,Ski,,,,,
Rnf135,,Slc39a9,Sos2,Skida1,,,,,
Rnf14,,Slc41a2,Sowaha,Skil,,,,,
Rnf144a,,Slc43a1,Sowahb,Skiv2l2,,,,,
Rnf146,,Slc44a1,Sox11,Skp1a,,,,,
Rnf149,,Slc46a1,Sox12,Sla,,,,,
Rnf165,,Slc47a1,Sox13,Slc10a7,,,,,
Rnf169,,Slc4a11,Sox4,Slc11a2,,,,,
Rnf17,,Slc4a2,Sox6,Slc12a3,,,,,
Rnf180,,Slc4a4,Sox8,Slc12a6,,,,,
Rnf185,,Slc4a8,Sox9,Slc14a1,,,,,
Rnf19b,,Slc6a15,Sp110,Slc15a4,,,,,
Rnf207,,Slc6a17,Sp9,Slc16a1,,,,,
Rnf208,,Slc6a6,Spag7,Slc16a10,,,,,
Rnf214,,Slc7a11,Spag9,Slc16a6,,,,,
Rnf215,,Slc7a2,Sparc,Slc16a7,,,,,
Rnf219,,Slc7a5,Spata24,Slc17a7,,,,,
Rnf220,,Slc7a8,Spats2,Slc19a1,,,,,
Rnf24,,Slc8a1,Spats2l,Slc19a2,,,,,
Rnf25,,Slc9a2,Spcs1,Slc19a3,,,,,
Rnf41,,Slc9a5,Specc1,Slc1a2,,,,,
Rnf43,,Slc9a8,Specc1l,Slc1a4,,,,,
Rnf44,,Slc9a9,Spg11,Slc1a5,,,,,
Rnf5,,Slco3a1,Spg20,Slc1a6,,,,,
Rnf6,,Slco4a1,Sphk1,Slc22a17,,,,,
Rnh1,,Slco5a1,Spin1,Slc22a21,,,,,
Rnmt,,Slfn5,Spint2,Slc24a3,,,,,
Rnmtl1,,Slit2,Spns2,Slc25a1,,,,,
Rnpep,,Slit3,Spock3,Slc25a12,,,,,
Robo2,,Slx1b,Spon1,Slc25a13,,,,,
Robo3,,Smad2,Spop,Slc25a15,,,,,
Rock2,,Smad3,Spopl,Slc25a24,,,,,
Rogdi,,Smad4,Spp1,Slc25a26,,,,,
Ropn1l,,Smad5,Sppl2b,Slc25a27,,,,,
Ror1,,Smad7,Sppl3,Slc25a3,,,,,
Rp9,,Smap2,Spred1,Slc25a33,,,,,
Rpa1,,Smarcd2,Spry1,Slc25a39,,,,,
Rpa2,,Smarcd3,Spry2,Slc25a4,,,,,
Rpa3,,Smc4,Spryd3,Slc25a42,,,,,
Rpap1,,Smchd1,Spryd4,Slc25a48,,,,,
Rpap2,,Smco4,Spsb1,Slc25a5,,,,,
Rpap3,,Smg1,Sptan1,Slc25a51,,,,,
Rpf2,,Smim13,Sptbn1,Slc26a2,,,,,
Rpgr,,Smim15,Sptlc2,Slc26a9,,,,,
Rpia,,Smox,Spty2d1,Slc27a1,,,,,
Rpl10,,Smpd1,Sqle,Slc27a6,,,,,
Rpl10a,,Smpdl3a,Sqrdl,Slc28a3,,,,,
Rpl11,,Smpdl3b,Srbd1,Slc29a1,,,,,
Rpl14,,Sms,Src,Slc29a2,,,,,
Rpl17,,Smtn,Srcin1,Slc29a4,,,,,
Rpl18,,Smtnl2,Srd5a3,Slc2a1,,,,,
Rpl18a,,Smurf1,Srfbp1,Slc2a13,,,,,
Rpl19,,Smurf2,Srgap2,Slc2a3,,,,,
Rpl21,,Smyd3,Srgap3,Slc2a5,,,,,
Rpl22,,Snai2,Srm,Slc30a3,,,,,
Rpl23a,,Snai3,Srp68,Slc30a7,,,,,
Rpl27,,Snap23,Srpk1,Slc31a1,,,,,
Rpl27a,,Snap29,Srprb,Slc31a2,,,,,
Rpl29,,Snapin,Srrm3,Slc35a5,,,,,
Rpl3,,Snca,Srsf1,Slc35b4,,,,,
Rpl32,,Snd1,Srsf4,Slc35d1,,,,,
Rpl35,,Snhg11,Srsf7,Slc35e1,,,,,
Rpl36,,Snn,Srxn1,Slc35e2,,,,,
Rpl4,,Snrk,Ssbp1,Slc35e4,,,,,
Rpl5,,Snrpd2,Ssbp2,Slc35f1,,,,,
Rpl6,,Snrpd3,Ssbp4,Slc35f2,,,,,
Rpl7,,Snrpg,Ssfa2,Slc35f6,,,,,
Rpl7a,,Snta1,Ssh1,Slc35g1,,,,,
Rpl8,,Sntb1,Ssh2,Slc36a4,,,,,
Rpl9,,Sntb2,Sspn,Slc38a10,,,,,
Rplp0,,Snupn,Ssr1,Slc38a2,,,,,
Rplp1,,Snx1,Ssr3,Slc38a7,,,,,
Rpn1,,Snx11,Ssrp1,Slc39a10,,,,,
Rpp14,,Snx12,St14,Slc39a13,,,,,
Rpp30,,Snx13,St3gal2,Slc39a14,,,,,
Rpp38,,Snx17,St3gal4,Slc39a3,,,,,
Rpp40,,Snx18,St3gal5,Slc39a6,,,,,
Rps10,,Snx19,St6galnac4,Slc39a8,,,,,
Rps11,,Snx2,St7,Slc39a9,,,,,
Rps12,,Snx20,St8sia1,Slc47a1,,,,,
Rps13,,Snx24,St8sia2,Slc48a1,,,,,
Rps14,,Snx27,St8sia4,Slc4a11,,,,,
Rps15,,Snx30,Stac,Slc4a4,,,,,
Rps15a,,Snx33,Stag3,Slc4a8,,,,,
Rps16,,Snx8,Stam,Slc5a8,,,,,
Rps17,,Snx9,Stam2,Slc6a15,,,,,
Rps18,,Soat1,Stard10,Slc6a6,,,,,
Rps19,,Socs1,Stard13,Slc6a9,,,,,
Rps23,,Socs2,Stard3,Slc7a11,,,,,
Rps26,,Socs5,Stard3nl,Slc7a2,,,,,
Rps27a,,Socs6,Stard4,Slc7a6,,,,,
Rps27l,,Sod2,Stard7,Slc7a6os,,,,,
Rps3,,Sod3,Stat1,Slc9a3r2,,,,,
Rps3a1,,Soga1,Stat3,Slc9a8,,,,,
Rps4x,,Son,Stau1,Slco3a1,,,,,
Rps6,,Sorbs1,Stbd1,Slco4a1,,,,,
Rps6ka2,,Sorbs2,Stc2,Slco5a1,,,,,
Rps6ka4,,Sorcs1,Stim2,Slit2,,,,,
Rps6ka5,,Sorl1,Stk10,Slit3,,,,,
Rps6ka6,,Sos2,Stk17b,Slitrk5,,,,,
Rps7,,Sowaha,Stk24,Slx1b,,,,,
Rps8,,Sowahb,Stmn1,Smad1,,,,,
Rps9,,Sox12,Stmn2,Smad2,,,,,
Rpsa,,Sox13,Stoml2,Smad4,,,,,
Rpusd2,,Sox18,Ston1,Smad5,,,,,
Rragb,,Sox2,Stox2,Smad7,,,,,
Rragc,,Sox21,Stra13,Smad9,,,,,
Rras2,,Sox4,Strip1,Smap2,,,,,
Rrbp1,,Sox5,Strn,Smarcd3,,,,,
Rreb1,,Sox6,Stt3a,Smc6,,,,,
Rrm1,,Sox7,Stx12,Smchd1,,,,,
Rrm2,,Sox8,Stx17,Smcr8,,,,,
Rrnad1,,Sox9,Stx1a,Smg1,,,,,
Rrp1b,,Sp100,Stx5a,Smg5,,,,,
Rrs1,,Sp110,Stx7,Smg6,,,,,
Rsf1,,Sp6,Stxbp2,Smim13,,,,,
Rsl1d1,,Sp9,Stxbp5,Smim14,,,,,
Rsl24d1,,Spag4,Styk1,Smim15,,,,,
Rsu1,,Spag7,Sub1,Smim19,,,,,
Rtca,,Spag9,Suclg1,Smim20,,,,,
Rtel1,,Sparc,Suclg2,Smim3,,,,,
Rtf1,,Spata13,Suco,Smim4,,,,,
Rtkn,,Spata2,Sugp2,Smo,,,,,
Rtkn2,,Spata24,Sulf1,Smoc1,,,,,
Rtl1,,Spata7,Sun1,Smoc2,,,,,
Rtn2,,Spats2,Sun2,Smox,,,,,
Rtn4,,Spats2l,Supt16,Smpd3,,,,,
Rtn4rl2,,Spc24,Supt20,Smpd5,,,,,
Rttn,,Specc1,Supv3l1,Smpdl3a,,,,,
Rufy1,,Specc1l,Surf4,Smpdl3b,,,,,
Rundc1,,Spg11,Susd1,Sms,,,,,
Rundc3b,,Spg20,Suv39h2,Smtn,,,,,
Runx1,,Sphk1,Suv420h1,Smtnl2,,,,,
Runx2,,Spice1,Suz12,Smurf1,,,,,
Runx3,,Spin1,Svil,Smurf2,,,,,
Rusc1,,Spint2,Syce2,Smyd3,,,,,
Rusc2,,Spns2,Syde2,Snai2,,,,,
Ruvbl1,,Spon1,Syk,Snai3,,,,,
Ruvbl2,,Spop,Syncrip,Snap23,,,,,
Ryk,,Spp1,Syne1,Snap29,,,,,
Ryr1,,Sppl2b,Syne3,Snapc2,,,,,
Ryr2,,Sppl3,Syngr1,Snapc4,,,,,
S100a11,,Spred1,Synj1,Snapin,,,,,
S100a13,,Sprr2a3,Sypl,Snca,,,,,
S100a6,,Spry1,Syt11,Snn,,,,,
S100a7a,,Spry2,Syt12,Snrk,,,,,
S100pbp,,Spry4,Syt13,Snrnp25,,,,,
S1pr1,,Spryd4,Syt14,Snrnp48,,,,,
S1pr2,,Spsb1,Syt7,Snrpa1,,,,,
S1pr5,,Spsb2,Sytl2,Snrpd2,,,,,
Saal1,,Sptan1,Tab1,Snrpd3,,,,,
Sae1,,Sptbn1,Tab2,Snrpe,,,,,
Sall1,,Sptlc1,Taco1,Snrpg,,,,,
Sall4,,Sptlc2,Tada2a,Snta1,,,,,
Samd10,,Spty2d1,Taf10,Sntb1,,,,,
Samd14,,Sqle,Taf1b,Snx1,,,,,
Samd4,,Sqrdl,Taf1c,Snx12,,,,,
Samd5,,Sqstm1,Taf4b,Snx13,,,,,
Samd8,,Sra1,Taf5,Snx17,,,,,
Samhd1,,Srbd1,Taf5l,Snx18,,,,,
Samm50,,Srcin1,Tagap1,Snx2,,,,,
Samsn1,,Srd5a2,Tal1,Snx20,,,,,
Sap30,,Srd5a3,Tamm41,Snx24,,,,,
Sapcd2,,Srgap2,Tanc1,Snx27,,,,,
Sar1a,,Srgap3,Tango6,Snx3,,,,,
Sarm1,,Srm,Tank,Snx30,,,,,
Sart3,,Srp68,Taok1,Snx32,,,,,
Sash1,,Srp72,Taok2,Snx33,,,,,
Sat1,,Srpr,Taok3,Snx4,,,,,
Sbk1,,Srrm3,Tapt1,Snx8,,,,,
Sbno2,,Srxn1,Tars2,Snx9,,,,,
Sc5d,,Ssbp4,Tarsl2,Soat1,,,,,
Scaf11,,Ssfa2,Tbc1d1,Sobp,,,,,
Scamp1,,Ssh1,Tbc1d10a,Socs2,,,,,
Scamp2,,Ssh2,Tbc1d13,Socs3,,,,,
Scamp5,,Sspn,Tbc1d14,Socs5,,,,,
Scaper,,Ssr3,Tbc1d16,Socs6,,,,,
Scarb2,,Sstr2,Tbc1d19,Sod2,,,,,
Scarf2,,St14,Tbc1d2,Sod3,,,,,
Sccpdh,,St3gal1,Tbc1d20,Sorbs1,,,,,
Scd1,,St3gal2,Tbc1d24,Sorbs2,,,,,
Scfd2,,St3gal5,Tbc1d2b,Sorcs1,,,,,
Scmh1,,St5,Tbc1d4,Sord,,,,,
Scn1b,,St6galnac3,Tbc1d5,Sorl1,,,,,
Scn5a,,St6galnac4,Tbc1d8,Sos2,,,,,
Scn8a,,St7,Tbc1d9,Sowaha,,,,,
Scp2,,St7l,Tbck,Sowahb,,,,,
Scpep1,,St8sia1,Tbk1,Sox13,,,,,
Scrn1,,St8sia2,Tbkbp1,Sox2,,,,,
Scrn2,,St8sia4,Tbl2,Sox21,,,,,
Scube1,,Stab2,Tbrg1,Sox4,,,,,
Scx,,Stag3,Tbx15,Sox6,,,,,
Scyl1,,Stam2,Tbx18,Sox8,,,,,
Sdc3,,Stard10,Tbx2,Sox9,,,,,
Sdc4,,Stard13,Tbx6,Sp110,,,,,
Sdcbp,,Stard3nl,Tbxas1,Sp3,,,,,
Sdcbp2,,Stard7,Tcam1,Sp9,,,,,
Sde2,,Stat1,Tcea2,Spag4,,,,,
Sdf2,,Stat3,Tceb2,Spag9,,,,,
Sdhb,,Stat5a,Tcerg1,Sparc,,,,,
Sdhc,,Stat6,Tcf25,Spata13,,,,,
Sdk1,,Stau1,Tcf7l2,Spats2,,,,,
Sdpr,,Stc2,Tcfl5,Spats2l,,,,,
Sec11a,,Stim1,Tchh,Specc1,,,,,
Sec11c,,Stim2,Tcof1,Specc1l,,,,,
Sec13,,Stk10,Tcp1,Spg11,,,,,
Sec14l1,,Stk17b,Tcp11l1,Spg20,,,,,
Sec14l5,,Stk39,Tdp1,Spg21,,,,,
Sec22b,,Stmn1,Tdp2,Sphk1,,,,,
Sec23a,,Stmn2,Tdrd7,Spin1,,,,,
Sec23b,,Stoml1,Tead1,Spint2,,,,,
Sec23ip,,Stoml2,Tead2,Spns2,,,,,
Sec24a,,Ston1,Tead3,Spock3,,,,,
Sec24d,,Ston2,Tead4,Spon1,,,,,
Sec31a,,Stox2,Tec,Spop,,,,,
Sec61a1,,Stra13,Tecr,Spp1,,,,,
Sec61a2,,Strn,Tefm,Sppl2b,,,,,
Sec61b,,Stt3a,Tek,Sppl3,,,,,
Sec62,,Stx12,Telo2,Spred1,,,,,
Sec63,,Stx17,Tenm3,Spry1,,,,,
Secisbp2l,,Stx18,Tenm4,Spry2,,,,,
Seh1l,,Stx1a,Tep1,Spryd4,,,,,
Sel1l,,Stx3,Tes,Spsb1,,,,,
Selenbp1,,Stx4a,Tesc,Sptan1,,,,,
Selk,,Stx7,Tet1,Sptbn1,,,,,
Selm,,Stxbp5,Tet3,Sptbn4,,,,,
Sema3a,,Styk1,Tex15,Sptlc2,,,,,
Sema3c,,Sub1,Tex26,Spty2d1,,,,,
Sema3d,,Suclg1,Tex264,Sqle,,,,,
Sema3e,,Suclg2,Tex30,Sqrdl,,,,,
Sema3f,,Suco,Tex9,Srbd1,,,,,
Sema4a,,Sulf1,Tfam,Src,,,,,
Sema4c,,Sumf1,Tfap2a,Srcap,,,,,
Sema4d,,Supt20,Tfap2c,Srcin1,,,,,
Sema4f,,Supv3l1,Tfap4,Srd5a3,,,,,
Sema6a,,Surf4,Tfb1m,Srebf1,,,,,
Sema6b,,Susd1,Tfb2m,Srebf2,,,,,
Sema7a,,Susd2,Tfcp2l1,Srfbp1,,,,,
Senp1,,Suv39h2,Tfdp1,Srgap2,,,,,
Senp5,,Suv420h1,Tfip11,Srgap3,,,,,
Sep-15,,Sv2b,Tfpi,Srm,,,,,
Sephs1,,Sv2c,Tg,Srp68,,,,,
Sephs2,,Svip,Tgfb1,Srp72,,,,,
Sep-10,,Svop,Tgfb3,Srpk1,,,,,
Sep-11,,Swap70,Tgfbr2,Srrm3,,,,,
Sep-06,,Syce2,Tgfbr3,Srsf1,,,,,
Sep-08,,Syde2,Tgfbrap1,Srsf7,,,,,
Serbp1,,Syk,Tgif1,Srxn1,,,,,
Serf2,,Sympk,Tgif2,Ss18,,,,,
Serinc1,,Syne1,Thada,Ssbp1,,,,,
Serinc3,,Syne3,Thap2,Ssbp2,,,,,
Serp1,,Syngr2,Thap3,Ssbp3,,,,,
Serpina3n,,Synj1,Thbs1,Ssbp4,,,,,
Serpinb6a,,Synm,Thg1l,Ssfa2,,,,,
Serpine1,,Sypl,Thoc6,Ssh1,,,,,
Serpinh1,,Syt11,Thop1,Ssh2,,,,,
Sertad1,,Syt12,Thsd7a,Sspn,,,,,
Sertad2,,Syt14,Thtpa,Ssr3,,,,,
Sertad4,,Syt17,Thumpd1,Ssu72,,,,,
Sesn1,,Syt7,Tiam1,St14,,,,,
Set,,Sytl2,Tiam2,St3gal1,,,,,
Setbp1,,Tab2,Timeless,St3gal2,,,,,
Setd1b,,Taco1,Timm21,St3gal5,,,,,
Setd5,,Tada1,Timm23,St3gal6,,,,,
Setd6,,Tada2a,Timm50,St6galnac4,,,,,
Setd8,,Tada3,Timm8b,St7,,,,,
Setdb1,,Taf10,Timm9,St8sia1,,,,,
Setx,,Taf1b,Timmdc1,St8sia2,,,,,
Sez6,,Taf4b,Timp2,St8sia4,,,,,
Sf3a3,,Taf5,Timp3,Stac,,,,,
Sf3b2,,Taf5l,Tinagl1,Stag3,,,,,
Sf3b3,,Tamm41,Tiparp,Stam2,,,,,
Sf3b5,,Tanc1,Tiprl,Stard10,,,,,
Sfn,,Tanc2,Tirap,Stard13,,,,,
Sfr1,,Tango6,Tjp2,Stard3,,,,,
Sft2d1,,Tank,Tjp3,Stard3nl,,,,,
Sfxn1,,Taok1,Tkt,Stard7,,,,,
Sgcb,,Taok2,Tlcd1,Stat1,,,,,
Sgcd,,Taok3,Tlcd2,Stat3,,,,,
Sgce,,Tapt1,Tle1,Stau1,,,,,
Sgk3,,Tars2,Tll1,Stc1,,,,,
Sgms1,,Tarsl2,Tln1,Stc2,,,,,
Sgol1,,Tbc1d1,Tln2,Steap2,,,,,
Sgpl1,,Tbc1d13,Tlr3,Steap3,,,,,
Sgpp2,,Tbc1d16,Tm9sf1,Stim1,,,,,
Sgsh,,Tbc1d19,Tm9sf2,Stim2,,,,,
Sgsm1,,Tbc1d20,Tm9sf4,Stk10,,,,,
Sgsm2,,Tbc1d24,Tma16,Stk11,,,,,
Sgtb,,Tbc1d4,Tmbim6,Stk17b,,,,,
Sh2b3,,Tbc1d8,Tmcc1,Stk24,,,,,
Sh3bgrl3,,Tbc1d9,Tmcc2,Stk35,,,,,
Sh3bp2,,Tbcc,Tmcc3,Stmn2,,,,,
Sh3bp5,,Tbck,Tmed10,Stoml2,,,,,
Sh3gl1,,Tbk1,Tmed2,Ston1,,,,,
Sh3gl2,,Tbkbp1,Tmed3,Ston2,,,,,
Sh3glb1,,Tbl3,Tmed8,Stox1,,,,,
Sh3kbp1,,Tbx15,Tmem101,Stra13,,,,,
Sh3pxd2a,,Tbx18,Tmem106a,Stradb,,,,,
Sh3rf1,,Tbx2,Tmem106b,Strip1,,,,,
Sh3rf2,,Tbx21,Tmem106c,Strn,,,,,
Sh3rf3,,Tbx6,Tmem107,Stx11,,,,,
Sh3tc2,,Tbxas1,Tmem109,Stx12,,,,,
Shank2,,Tcam1,Tmem110,Stx17,,,,,
Shank3,,Tcea2,Tmem115,Stx1a,,,,,
Shb,,Tcf25,Tmem121,Stx4a,,,,,
Shc2,,Tcf7,Tmem126a,Stx5a,,,,,
Shc3,,Tcf7l1,Tmem127,Stx7,,,,,
Shc4,,Tcfl5,Tmem131,Stxbp2,,,,,
Shisa2,,Tchh,Tmem147,Stxbp5,,,,,
Shisa3,,Tcirg1,Tmem158,Styk1,,,,,
Shisa4,,Tcof1,Tmem164,Sub1,,,,,
Shisa5,,Tcp11l2,Tmem165,Suclg1,,,,,
Shmt1,,Tdp1,Tmem167b,Sufu,,,,,
Shmt2,,Tdrd1,Tmem180,Sugp2,,,,,
Shq1,,Tdrd3,Tmem181a,Sulf1,,,,,
Shroom1,,Tdrd5,Tmem186,Sumo1,,,,,
Siah1b,,Tdrd7,Tmem192,Sun1,,,,,
Sidt2,,Tdrkh,Tmem194,Sun2,,,,,
Sik2,,Tead1,Tmem2,Supt16,,,,,
Sik3,,Tead2,Tmem200a,Supt20,,,,,
Sin3a,,Tead4,Tmem204,Supt3,,,,,
Sin3b,,Tec,Tmem206,Supv3l1,,,,,
Sipa1,,Tecr,Tmem214,Surf4,,,,,
Sirpa,,Tecta,Tmem230,Susd1,,,,,
Sirt4,,Tek,Tmem231,Suv39h2,,,,,
Sirt7,,Telo2,Tmem238,Suz12,,,,,
Siva1,,Tenm3,Tmem243,Svep1,,,,,
Skap2,,Tenm4,Tmem248,Svil,,,,,
Ski,,Tep1,Tmem25,Swap70,,,,,
Skida1,,Terf1,Tmem26,Syce2,,,,,
Skil,,Tert,Tmem41a,Syk,,,,,
Skiv2l2,,Tes,Tmem41b,Syne1,,,,,
Skp2,,Tesc,Tmem43,Syne2,,,,,
Slain1,,Tet1,Tmem45b,Syngap1,,,,,
Slbp,,Tet3,Tmem55a,Syngr1,,,,,
Slc10a3,,Tex15,Tmem56,Synj1,,,,,
Slc10a4,,Tex2,Tmem62,Synj2,,,,,
Slc10a7,,Tex264,Tmem63a,Synm,,,,,
Slc12a2,,Tfam,Tmem63b,Sypl,,,,,
Slc12a4,,Tfap2a,Tmem65,Sys1,,,,,
Slc12a6,,Tfap4,Tmem70,Syt1,,,,,
Slc16a1,,Tfb1m,Tmem86a,Syt11,,,,,
Slc16a10,,Tfb2m,Tmem88,Syt12,,,,,
Slc16a9,,Tfdp2,Tmem97,Syt13,,,,,
Slc17a5,,Tfec,Tmem98,Syt7,,,,,
Slc1a5,,Tg,Tmem9b,Sytl2,,,,,
Slc1a6,,Tgfa,Tmf1,Syvn1,,,,,
Slc20a1,,Tgfb1,Tmppe,Szt2,,,,,
Slc20a2,,Tgfbi,Tmprss13,Tab2,,,,,
Slc22a15,,Tgfbr2,Tmprss6,Taco1,,,,,
Slc22a23,,Tgif2,Tmsb10,Tada2a,,,,,
Slc22a4,,Tgoln1,Tmtc2,Taf10,,,,,
Slc22a5,,Thada,Tmub1,Taf1b,,,,,
Slc24a3,,Thap3,Tnc,Taf1c,,,,,
Slc25a13,,Thap4,Tnfaip2,Taf1d,,,,,
Slc25a15,,Thbs1,Tnfaip3,Taf4b,,,,,
Slc25a20,,Thg1l,Tnfaip6,Taf5l,,,,,
Slc25a22,,Thop1,Tnfaip8,Taf6,,,,,
Slc25a23,,Thrb,Tnfrsf10b,Taf9b,,,,,
Slc25a24,,Thsd7a,Tnfrsf12a,Tal1,,,,,
Slc25a25,,Tiam2,Tnfrsf13c,Tamm41,,,,,
Slc25a27,,Ticrr,Tnfrsf19,Tanc1,,,,,
Slc25a29,,Timeless,Tnfrsf22,Tango6,,,,,
Slc25a33,,Timm44,Tnfrsf26,Tank,,,,,
Slc25a39,,Timm50,Tnfsf11,Taok2,,,,,
Slc25a4,,Timm9,Tnfsf15,Taok3,,,,,
Slc25a42,,Timmdc1,Tnfsf8,Tap1,,,,,
Slc25a44,,Timp2,Tnik,Tapt1,,,,,
